ID,DT_Dec,Year_Dec,Month_Dec,Day_Dec,DEC,Flag_Approved,Channel,Age,State,Income,Spend @M4,
22054,16/02/2022,2022,2,16,A,1,ONLINE,54,Aguascalientes," 3,030 "," 1,048 ",
22055,15/01/2022,2022,1,15,A,1,ONLINE,46,Jalisco, 970 ," 2,242 ",
22056,07/01/2022,2022,1,7,A,1,ONLINE,38,," 6,061 "," 1,665 ",
22057,03/02/2022,2022,2,3,A,1,ONLINE,62,Estado de Mexico," 1,455 "," 2,028 ",
22058,28/02/2022,2022,2,28,A,1,TMK,57,Ciudad de Mexico," 2,727 ", 721 ,
22059,31/01/2022,2022,1,31,A,1,ONLINE,36,Estado de Mexico," 1,879 "," 4,478 ",
22060,31/01/2022,2022,1,31,A,1,ONLINE,49,Chihuahua," 1,949 "," 1,778 ",
22061,20/01/2022,2022,1,20,A,1,TMK,54,Ciudad de Mexico," 2,727 "," 2,594 ",
22062,03/02/2022,2022,2,3,A,1,TMK,62,Baja California, 970 ," 1,278 ",
22063,25/02/2022,2022,2,25,A,1,ONLINE,34,Durango," 1,212 ", 529 ,
22064,15/01/2022,2022,1,15,A,1,ONLINE,50,Veracruz de Ignacio de la Llave," 1,515 ", 191 ,
22065,25/01/2022,2022,1,25,A,1,ONLINE,39,Ciudad de Mexico," 3,030 "," 9,785 ",
22066,28/02/2022,2022,2,28,A,1,TMK,68,Jalisco," 2,424 ", 131 ,
22067,31/01/2022,2022,1,31,A,1,ONLINE,49,Jalisco," 2,000 "," 2,646 ",
22068,28/02/2022,2022,2,28,A,1,TMK,95,Ciudad de Mexico," 4,848 "," 3,285 ",
22069,31/01/2022,2022,1,31,A,1,ONLINE,45,Coahuila de Zaragoza," 1,818 ", 362 ,
22070,10/01/2022,2022,1,10,A,1,ONLINE,36,," 3,168 "," 5,353 ",
22071,28/02/2022,2022,2,28,A,1,TMK,54,Nuevo Leon," 9,091 "," 3,488 ",
22072,04/01/2022,2022,1,4,A,1,ONLINE,44,, 909 , 845 ,
22073,13/02/2022,2022,2,13,A,1,ONLINE,41,Chihuahua," 2,727 "," 5,673 ",
22074,04/01/2022,2022,1,4,A,1,ONLINE,34,," 1,818 "," 1,217 ",
22075,25/01/2022,2022,1,25,A,1,ONLINE,57,Tamaulipas," 1,879 ", 819 ,
22076,03/02/2022,2022,2,3,A,1,TMK,43,Ciudad de Mexico," 3,333 ", 196 ,
22077,16/02/2022,2022,2,16,A,1,ONLINE,37,Ciudad de Mexico," 1,212 "," 2,728 ",
22078,05/02/2022,2022,2,5,A,1,ONLINE,34,," 3,030 "," 1,254 ",
22079,05/02/2022,2022,2,5,A,1,ONLINE,60,," 2,061 "," 2,311 ",
22080,13/02/2022,2022,2,13,A,1,ONLINE,37,Jalisco," 2,545 "," 5,455 ",
22081,01/02/2022,2022,2,1,A,1,TMK,59,," 2,424 "," 2,521 ",
22082,21/01/2022,2022,1,21,A,1,ONLINE,45,Queretaro," 1,774 "," 2,355 ",
22083,10/02/2022,2022,2,10,A,1,ONLINE,77,Chihuahua," 3,030 "," 4,231 ",
22084,10/01/2022,2022,1,10,A,1,TMK,32,Michoacan de Ocampo," 2,061 ", 199 ,
22085,26/02/2022,2022,2,26,A,1,ONLINE,36,Chihuahua," 4,848 ", 685 ,
22086,04/01/2022,2022,1,4,A,1,ONLINE,38,," 1,818 "," 1,822 ",
22087,10/02/2022,2022,2,10,A,1,TMK,75,," 3,394 ", 525 ,
22088,08/01/2022,2022,1,8,A,1,F2F_Channel,39,," 1,818 ", 395 ,
22089,16/02/2022,2022,2,16,A,1,ONLINE,55,Tamaulipas, 909 , 596 ,
22090,10/01/2022,2022,1,10,A,1,TMK,39,Sonora," 5,455 "," 1,624 ",
22091,21/01/2022,2022,1,21,A,1,TMK,58,Estado de Mexico," 2,727 "," 7,429 ",
22092,25/01/2022,2022,1,25,A,1,ONLINE,52,Nuevo Leon," 2,485 "," 1,666 ",
22093,10/02/2022,2022,2,10,A,1,ONLINE,71,," 2,424 "," 2,512 ",
22094,08/01/2022,2022,1,8,A,1,F2F_Channel,42,," 2,424 "," 2,534 ",
22095,25/01/2022,2022,1,25,A,1,ONLINE,41,San Luis Potosi, 909 ," 2,217 ",
22096,10/01/2022,2022,1,10,A,1,ONLINE,43,," 1,515 "," 1,719 ",
22097,01/02/2022,2022,2,1,A,1,TMK,57,," 9,091 "," 4,730 ",
22098,17/02/2022,2022,2,17,A,1,ONLINE,37,Estado de Mexico," 3,030 ", 657 ,
22099,05/01/2022,2022,1,5,A,1,ONLINE,50,," 1,818 ", 691 ,
22100,08/02/2022,2022,2,8,A,1,ONLINE,61,Durango," 2,121 "," 1,341 ",
22101,19/02/2022,2022,2,19,A,1,ONLINE,42,Veracruz de Ignacio de la Llave," 1,515 "," 2,249 ",
22102,14/02/2022,2022,2,14,A,1,ONLINE,33,Ciudad de Mexico, 970 , 141 ,
22103,19/01/2022,2022,1,19,A,1,ONLINE,62,Estado de Mexico," 3,636 "," 7,665 ",
22104,05/01/2022,2022,1,5,A,1,ONLINE,35,, 909 , 515 ,
22105,08/02/2022,2022,2,8,A,1,ONLINE,40,Jalisco, 909 , 398 ,
22106,10/01/2022,2022,1,10,A,1,TMK,56,Tlaxcala," 2,121 ", 517 ,
22107,26/01/2022,2022,1,26,A,1,ONLINE,37,Morelos," 3,394 "," 4,669 ",
22108,19/01/2022,2022,1,19,A,1,ONLINE,42,," 1,091 ", 654 ,
22109,05/01/2022,2022,1,5,A,1,ONLINE,39,," 1,515 ", 372 ,
22110,05/01/2022,2022,1,5,A,1,ONLINE,40,," 1,091 "," 2,196 ",
22111,10/01/2022,2022,1,10,A,1,TMK,50,Ciudad de Mexico," 3,030 "," 3,080 ",
22112,19/02/2022,2022,2,19,A,1,TMK,60,," 1,818 "," 1,018 ",
22113,26/01/2022,2022,1,26,A,1,ONLINE,42,Puebla," 18,182 ", 837 ,
22114,10/01/2022,2022,1,10,A,1,TMK,36,Nuevo Leon, 970 ," 1,041 ",
22115,08/02/2022,2022,2,8,A,1,ONLINE,32,Ciudad de Mexico," 1,121 "," 1,022 ",
22116,10/01/2022,2022,1,10,A,1,TMK,36,Veracruz de Ignacio de la Llave, 909 ," 1,727 ",
22117,19/01/2022,2022,1,19,A,1,ONLINE,35,Ciudad de Mexico," 1,212 ", 919 ,
22118,01/02/2022,2022,2,1,A,1,ONLINE,43,," 2,121 "," 5,279 ",
22119,19/01/2022,2022,1,19,A,1,ONLINE,68,Puebla," 2,121 "," 4,247 ",
22120,05/01/2022,2022,1,5,A,1,ONLINE,37,, 970 , 926 ,
22121,11/01/2022,2022,1,11,A,1,ONLINE,37,," 3,030 ", 773 ,
22122,05/01/2022,2022,1,5,A,1,ONLINE,39,," 4,242 ", 70 ,
22123,17/01/2022,2022,1,17,A,1,ONLINE,46,Jalisco," 1,212 "," 2,859 ",
22124,17/02/2022,2022,2,17,A,1,ONLINE,43,Hidalgo," 2,061 "," 3,580 ",
22125,01/02/2022,2022,2,1,A,1,ONLINE,34,, 909 ," 1,301 ",
22126,19/01/2022,2022,1,19,A,1,ONLINE,42,Colima," 1,818 "," 4,574 ",
22127,10/02/2022,2022,2,10,A,1,ONLINE,48,Veracruz de Ignacio de la Llave," 1,818 "," 3,852 ",
22128,17/02/2022,2022,2,17,A,1,ONLINE,49,Estado de Mexico," 1,818 ", 166 ,
22129,19/01/2022,2022,1,19,A,1,ONLINE,34,Veracruz de Ignacio de la Llave, 909 , 772 ,
22130,04/01/2022,2022,1,4,A,1,F2F_Channel,44,," 2,545 ", 339 ,
22131,05/01/2022,2022,1,5,A,1,TMK,58,," 1,818 "," 3,958 ",
22132,10/02/2022,2022,2,10,A,1,TMK,38,Morelos," 1,818 ", 297 ,
22133,26/01/2022,2022,1,26,A,1,TMK,38,Chihuahua, 970 , 705 ,
22134,11/01/2022,2022,1,11,A,1,TMK,45,," 3,636 ", 822 ,
22135,22/02/2022,2022,2,22,A,1,ONLINE,36,Chihuahua," 1,212 "," 1,544 ",
22136,17/01/2022,2022,1,17,A,1,TMK,38,Queretaro," 4,242 "," 2,376 ",
22137,05/01/2022,2022,1,5,A,1,TMK,59,," 2,727 "," 2,268 ",
22138,13/01/2022,2022,1,13,A,1,ONLINE,34,Tamaulipas," 1,194 "," 1,057 ",
22139,08/02/2022,2022,2,8,A,1,ONLINE,37,Chihuahua," 3,030 ", 369 ,
22140,08/02/2022,2022,2,8,A,1,ONLINE,33,Veracruz de Ignacio de la Llave," 1,212 ", 829 ,
22141,15/02/2022,2022,2,15,A,1,ONLINE,41,," 1,152 ", 594 ,
22142,13/01/2022,2022,1,13,A,1,ONLINE,62,," 1,697 ", 294 ,
22143,08/02/2022,2022,2,8,A,1,TMK,45,Coahuila de Zaragoza," 2,848 ", 746 ,
22144,26/01/2022,2022,1,26,A,1,ONLINE,36,Tabasco," 1,212 ", 58 ,
22145,26/01/2022,2022,1,26,A,1,ONLINE,49,Jalisco," 1,939 ", 424 ,
22146,01/02/2022,2022,2,1,A,1,ONLINE,71,," 4,242 ", 704 ,
22147,13/01/2022,2022,1,13,A,1,TMK,46,Nuevo Leon," 3,394 "," 3,731 ",
22148,26/01/2022,2022,1,26,A,1,ONLINE,35,Nuevo Leon, 909 , 121 ,
22149,11/02/2022,2022,2,11,A,1,ONLINE,33,Guanajuato, 939 , 543 ,
22150,08/02/2022,2022,2,8,A,1,TMK,38,Estado de Mexico, 939 , 219 ,
22151,13/01/2022,2022,1,13,A,1,ONLINE,37,Ciudad de Mexico," 2,121 "," 1,002 ",
22152,26/01/2022,2022,1,26,A,1,ONLINE,36,Ciudad de Mexico," 1,091 ", 202 ,
22153,17/01/2022,2022,1,17,A,1,ONLINE,46,Ciudad de Mexico," 1,697 ", 773 ,
22154,09/02/2022,2022,2,9,A,1,ONLINE,44,Ciudad de Mexico," 4,242 "," 2,894 ",
22155,11/02/2022,2022,2,11,A,1,ONLINE,38,Estado de Mexico, 945 , 983 ,
22156,13/01/2022,2022,1,13,A,1,ONLINE,40,," 1,818 "," 5,176 ",
22157,11/01/2022,2022,1,11,A,1,ONLINE,44,Ciudad de Mexico," 3,030 "," 1,520 ",
22158,06/01/2022,2022,1,6,A,1,ONLINE,39,," 1,939 ", 282 ,
22159,21/02/2022,2022,2,21,A,1,ONLINE,48,Puebla," 1,091 "," 2,150 ",
22160,11/01/2022,2022,1,11,A,1,TMK,40,Queretaro," 1,455 "," 2,335 ",
22161,19/01/2022,2022,1,19,A,1,ONLINE,35,Chihuahua, 909 ," 1,888 ",
22162,02/02/2022,2022,2,2,A,1,ONLINE,42,," 1,091 ", 457 ,
22163,02/02/2022,2022,2,2,A,1,TMK,37,," 3,030 "," 2,816 ",
22164,19/01/2022,2022,1,19,A,1,ONLINE,45,Durango," 1,212 ", 946 ,
22165,09/02/2022,2022,2,9,A,1,TMK,45,Jalisco," 2,424 ", 338 ,
22166,15/02/2022,2022,2,15,A,1,TMK,40,Guanajuato," 1,939 ", 56 ,
22167,09/02/2022,2022,2,9,A,1,ONLINE,47,Guerrero," 1,212 "," 1,472 ",
22168,15/02/2022,2022,2,15,A,1,ONLINE,34,Sinaloa, 909 , 832 ,
22169,22/01/2022,2022,1,22,A,1,ONLINE,49,San Luis Potosi," 3,030 "," 5,923 ",
22170,17/02/2022,2022,2,17,A,1,ONLINE,59,Ciudad de Mexico, 909 , 217 ,
22171,13/01/2022,2022,1,13,A,1,TMK,38,Michoacan de Ocampo, 970 , 364 ,
22172,11/01/2022,2022,1,11,A,1,ONLINE,44,Nuevo Leon," 3,636 "," 2,016 ",
22173,13/01/2022,2022,1,13,A,1,TMK,71,Ciudad de Mexico," 1,515 ", 939 ,
22174,17/01/2022,2022,1,17,A,1,ONLINE,38,Quintana Roo," 3,030 ", 237 ,
22175,21/02/2022,2022,2,21,A,1,ONLINE,41,Sinaloa, 909 , 422 ,
22176,13/01/2022,2022,1,13,A,1,TMK,38,Nayarit," 6,061 "," 1,697 ",
22177,11/01/2022,2022,1,11,A,1,ONLINE,43,Ciudad de Mexico," 1,830 "," 4,665 ",
22178,15/02/2022,2022,2,15,A,1,ONLINE,39,," 2,121 ", 596 ,
22179,26/01/2022,2022,1,26,A,1,ONLINE,38,Guanajuato," 9,697 "," 12,309 ",
22180,06/01/2022,2022,1,6,A,1,TMK,42,," 1,515 "," 2,672 ",
22181,28/01/2022,2022,1,28,A,1,ONLINE,44,Nuevo Leon," 2,100 "," 2,072 ",
22182,23/02/2022,2022,2,23,A,1,TMK,37,Nuevo Leon," 4,848 "," 2,113 ",
22183,21/02/2022,2022,2,21,A,1,ONLINE,42,Coahuila de Zaragoza, 909 , 117 ,
22184,15/02/2022,2022,2,15,A,1,ONLINE,52,Michoacan de Ocampo," 1,455 "," 1,993 ",
22185,28/01/2022,2022,1,28,A,1,ONLINE,37,Jalisco," 1,818 ", 23 ,
22186,17/02/2022,2022,2,17,A,1,ONLINE,38,Queretaro," 1,485 ", 159 ,
22187,21/02/2022,2022,2,21,A,1,ONLINE,56,Ciudad de Mexico," 2,424 "," 2,727 ",
22188,06/01/2022,2022,1,6,A,1,ONLINE,34,," 2,727 "," 2,061 ",
22189,11/02/2022,2022,2,11,A,1,ONLINE,53,Quintana Roo," 2,424 "," 4,082 ",
22190,11/01/2022,2022,1,11,A,1,TMK,38,Puebla," 1,818 "," 2,201 ",
22191,18/01/2022,2022,1,18,A,1,ONLINE,44,Estado de Mexico," 1,091 ", 858 ,
22192,11/02/2022,2022,2,11,A,1,ONLINE,44,Estado de Mexico," 2,424 "," 4,775 ",
22193,18/01/2022,2022,1,18,A,1,ONLINE,52,Nuevo Leon," 2,545 "," 3,918 ",
22194,28/01/2022,2022,1,28,A,1,ONLINE,45,Estado de Mexico," 1,455 "," 1,808 ",
22195,23/02/2022,2022,2,23,A,1,TMK,41,Puebla," 3,030 "," 3,170 ",
22196,06/01/2022,2022,1,6,A,1,ONLINE,42,, 909 , 539 ,
22197,23/02/2022,2022,2,23,A,1,TMK,61,Chihuahua," 3,939 ", 966 ,
22198,11/01/2022,2022,1,11,A,1,ONLINE,39,," 3,394 "," 1,796 ",
22199,24/02/2022,2022,2,24,A,1,TMK,45,Ciudad de Mexico," 5,152 ", 64 ,
22200,20/01/2022,2022,1,20,A,1,ONLINE,39,Estado de Mexico," 3,758 "," 5,516 ",
22201,13/01/2022,2022,1,13,A,1,TMK,53,Yucatan," 5,152 ", 750 ,
22202,18/02/2022,2022,2,18,A,1,ONLINE,41,," 1,515 ", 550 ,
22203,02/02/2022,2022,2,2,A,1,F2F_Channel,52,," 1,818 "," 1,424 ",
22204,24/02/2022,2022,2,24,A,1,ONLINE,42,Nuevo Leon," 3,636 "," 6,353 ",
22205,09/02/2022,2022,2,9,A,1,ONLINE,63,," 2,121 ", 816 ,
22206,06/01/2022,2022,1,6,A,1,ONLINE,41,," 2,424 "," 3,326 ",
22207,18/01/2022,2022,1,18,A,1,ONLINE,39,Chiapas," 2,909 ", 291 ,
22208,14/01/2022,2022,1,14,A,1,ONLINE,45,," 1,818 "," 1,619 ",
22209,11/01/2022,2022,1,11,A,1,ONLINE,43,," 4,242 "," 10,028 ",
22210,09/02/2022,2022,2,9,A,1,TMK,65,Tamaulipas," 1,818 "," 1,535 ",
22211,12/02/2022,2022,2,12,A,1,ONLINE,40,Estado de Mexico," 1,091 "," 1,643 ",
22212,14/01/2022,2022,1,14,A,1,ONLINE,39,," 2,424 "," 4,033 ",
22213,21/02/2022,2022,2,21,A,1,TMK,40,Ciudad de Mexico," 4,848 "," 2,753 ",
22214,20/01/2022,2022,1,20,A,1,TMK,62,Guanajuato," 1,576 ", 417 ,
22215,21/02/2022,2022,2,21,A,1,ONLINE,55,," 2,303 ", 73 ,
22216,02/02/2022,2022,2,2,A,1,TMK,69,," 2,727 ", 452 ,
22217,22/01/2022,2022,1,22,A,1,ONLINE,33,Jalisco, 952 ," 1,473 ",
22218,03/02/2022,2022,2,3,A,1,TMK,50,," 6,061 ", 407 ,
22219,12/02/2022,2022,2,12,A,1,ONLINE,43,, 970 ," 1,274 ",
22220,21/02/2022,2022,2,21,A,1,ONLINE,43,Baja California Sur," 2,182 "," 5,695 ",
22221,18/02/2022,2022,2,18,A,1,ONLINE,40,Ciudad de Mexico," 2,424 "," 4,811 ",
22222,29/01/2022,2022,1,29,A,1,ONLINE,43,Chihuahua," 2,424 "," 6,011 ",
22223,06/01/2022,2022,1,6,A,1,ONLINE,38,, 970 ," 4,195 ",
22224,14/01/2022,2022,1,14,A,1,ONLINE,44,Michoacan de Ocampo," 3,636 "," 2,815 ",
22225,11/01/2022,2022,1,11,A,1,TMK,34,Estado de Mexico," 1,212 ", 215 ,
22226,03/02/2022,2022,2,3,A,1,ONLINE,55,," 1,818 ", 456 ,
22227,12/02/2022,2022,2,12,A,1,ONLINE,47,Puebla," 1,230 "," 1,387 ",
22228,06/01/2022,2022,1,6,A,1,ONLINE,38,, 909 ," 1,044 ",
22229,18/01/2022,2022,1,18,A,1,ONLINE,41,Colima, 909 , 902 ,
22230,12/01/2022,2022,1,12,A,1,ONLINE,37,," 2,667 "," 3,903 ",
22231,23/01/2022,2022,1,23,A,1,ONLINE,41,Estado de Mexico," 2,424 "," 1,932 ",
22232,04/02/2022,2022,2,4,A,1,TMK,52,," 4,242 "," 2,859 ",
22233,24/02/2022,2022,2,24,A,1,ONLINE,35,Ciudad de Mexico," 1,515 "," 3,456 ",
22234,24/01/2022,2022,1,24,A,1,ONLINE,44,Estado de Mexico," 2,333 "," 3,897 ",
22235,03/02/2022,2022,2,3,A,1,ONLINE,37,," 1,818 "," 1,800 ",
22236,14/01/2022,2022,1,14,A,1,ONLINE,33,Puebla," 1,030 "," 1,580 ",
22237,03/01/2022,2022,1,3,A,1,ONLINE,49,," 2,121 ", 919 ,
22238,14/01/2022,2022,1,14,A,1,ONLINE,55,Chihuahua," 27,273 "," 3,244 ",
22239,07/01/2022,2022,1,7,A,1,ONLINE,57,," 15,152 ", 486 ,
22240,03/02/2022,2022,2,3,A,1,ONLINE,37,," 1,121 ", 551 ,
22241,14/03/2022,2022,3,14,A,1,ONLINE,38,Sinaloa," 1,152 "," 2,996 ",
22242,03/03/2022,2022,3,3,A,1,ONLINE,33,Sonora," 1,018 ", 501 ,
22243,14/03/2022,2022,3,14,A,1,ONLINE,32,Tamaulipas," 1,212 ", 827 ,
22244,03/05/2022,2022,5,3,A,1,TMK,42,," 3,333 "," 1,831 ",
22245,03/03/2022,2022,3,3,A,1,ONLINE,67,," 1,818 ", 652 ,
22246,07/05/2022,2022,5,7,A,1,ONLINE,49,," 1,030 ", 93 ,
22247,03/05/2022,2022,5,3,A,1,ONLINE,39,," 2,182 "," 4,120 ",
22248,03/03/2022,2022,3,3,A,1,ONLINE,38,," 2,424 "," 3,583 ",
22249,05/04/2022,2022,4,5,A,1,ONLINE,54,Puebla," 1,576 ", 919 ,
22250,17/05/2022,2022,5,17,A,1,ONLINE,42,Jalisco," 3,273 "," 10,128 ",
22251,21/04/2022,2022,4,21,A,1,ONLINE,37,Ciudad de Mexico, 970 ," 1,842 ",
22252,10/03/2022,2022,3,10,A,1,ONLINE,52,Nuevo Leon," 1,515 "," 6,418 ",
22253,05/04/2022,2022,4,5,A,1,ONLINE,39,," 1,067 "," 2,318 ",
22254,03/05/2022,2022,5,3,A,1,ONLINE,30,, 927 ," 2,181 ",
22255,05/04/2022,2022,4,5,A,1,ONLINE,36,, 909 , 832 ,
22256,07/03/2022,2022,3,7,A,1,TMK,42,Puebla," 4,242 "," 2,241 ",
22257,10/03/2022,2022,3,10,A,1,ONLINE,44,Estado de Mexico," 1,212 "," 2,327 ",
22258,07/05/2022,2022,5,7,A,1,F2F_Channel,65,," 3,030 "," 1,765 ",
22259,19/03/2022,2022,3,19,A,1,TMK,60,Quintana Roo," 1,818 "," 2,310 ",
22260,07/03/2022,2022,3,7,A,1,ONLINE,48,Ciudad de Mexico," 4,545 ", 265 ,
22261,12/05/2022,2022,5,12,A,1,ONLINE,101,Campeche," 2,716 "," 1,426 ",
22262,07/04/2022,2022,4,7,A,1,ONLINE,43,Jalisco," 3,030 "," 2,124 ",
22263,16/03/2022,2022,3,16,A,1,ONLINE,42,Baja California," 3,636 ", 721 ,
22264,07/04/2022,2022,4,7,A,1,ONLINE,36,Morelos," 2,424 ", 109 ,
22265,12/05/2022,2022,5,12,A,1,ONLINE,42,Tamaulipas," 1,879 ", 454 ,
22266,07/03/2022,2022,3,7,A,1,ONLINE,41,Coahuila de Zaragoza," 1,818 ", 238 ,
22267,12/05/2022,2022,5,12,A,1,ONLINE,36,Ciudad de Mexico," 1,394 "," 3,857 ",
22268,01/03/2022,2022,3,1,A,1,TMK,60,," 2,727 ", 327 ,
22269,07/03/2022,2022,3,7,A,1,ONLINE,60,Ciudad de Mexico," 1,515 "," 1,055 ",
22270,11/03/2022,2022,3,11,A,1,TMK,46,Nuevo Leon," 1,758 ", 180 ,
22271,22/03/2022,2022,3,22,A,1,TMK,42,Puebla," 1,091 "," 1,041 ",
22272,13/05/2022,2022,5,13,A,1,ONLINE,53,Zacatecas," 36,364 "," 3,107 ",
22273,04/03/2022,2022,3,4,A,1,TMK,76,," 4,848 "," 4,568 ",
22274,13/04/2022,2022,4,13,A,1,ONLINE,37,Sinaloa, 909 , 247 ,
22275,07/03/2022,2022,3,7,A,1,ONLINE,33,Jalisco," 2,091 "," 1,150 ",
22276,06/04/2022,2022,4,6,A,1,TMK,41,Estado de Mexico," 1,636 ", 478 ,
22277,06/04/2022,2022,4,6,A,1,TMK,85,Jalisco, 909 , 875 ,
22278,13/05/2022,2022,5,13,A,1,ONLINE,36,Quintana Roo, 970 ," 1,249 ",
22279,06/04/2022,2022,4,6,A,1,TMK,69,Queretaro," 1,212 ", 785 ,
22280,06/04/2022,2022,4,6,A,1,TMK,67,Quintana Roo, 909 , 977 ,
22281,17/05/2022,2022,5,17,A,1,ONLINE,38,Chihuahua," 2,005 "," 4,760 ",
22282,07/03/2022,2022,3,7,A,1,ONLINE,49,Ciudad de Mexico," 5,139 "," 5,641 ",
22283,08/05/2022,2022,5,8,A,1,F2F_Channel,54,," 2,121 "," 8,216 ",
22284,23/04/2022,2022,4,23,A,1,ONLINE,36,Baja California," 1,920 "," 2,503 ",
22285,09/05/2022,2022,5,9,A,1,TMK,46,Ciudad de Mexico," 1,818 ", 470 ,
22286,19/04/2022,2022,4,19,A,1,ONLINE,39,Jalisco," 1,030 ", 391 ,
22287,13/05/2022,2022,5,13,A,1,ONLINE,33,Chiapas," 1,818 "," 5,447 ",
22288,08/03/2022,2022,3,8,A,1,ONLINE,43,," 1,515 "," 1,225 ",
22289,17/05/2022,2022,5,17,A,1,TMK,49,Sonora," 1,818 "," 1,271 ",
22290,08/04/2022,2022,4,8,A,1,ONLINE,40,," 2,121 "," 11,730 ",
22291,11/03/2022,2022,3,11,A,1,ONLINE,56,Ciudad de Mexico," 1,697 ", 725 ,
22292,13/04/2022,2022,4,13,A,1,TMK,61,, 909 ," 1,478 ",
22293,08/03/2022,2022,3,8,A,1,F2F_Channel,34,," 1,939 "," 1,705 ",
22294,19/04/2022,2022,4,19,A,1,ONLINE,49,Coahuila de Zaragoza," 2,424 ", 955 ,
22295,17/05/2022,2022,5,17,A,1,ONLINE,37,Estado de Mexico," 4,242 ", 688 ,
22296,13/04/2022,2022,4,13,A,1,ONLINE,40,Puebla," 1,976 ", 404 ,
22297,04/05/2022,2022,5,4,A,1,ONLINE,57,," 1,515 ", 954 ,
22298,17/03/2022,2022,3,17,A,1,ONLINE,35,Jalisco," 2,061 ", 308 ,
22299,13/05/2022,2022,5,13,A,1,TMK,34,Quintana Roo," 4,848 "," 1,142 ",
22300,04/05/2022,2022,5,4,A,1,TMK,53,," 3,758 "," 1,799 ",
22301,04/03/2022,2022,3,4,A,1,ONLINE,39,Baja California," 2,121 ", 784 ,
22302,08/04/2022,2022,4,8,A,1,ONLINE,42,Quintana Roo," 1,212 "," 1,363 ",
22303,04/03/2022,2022,3,4,A,1,ONLINE,38,," 2,000 "," 2,158 ",
22304,10/05/2022,2022,5,10,A,1,ONLINE,35,Veracruz de Ignacio de la Llave," 1,515 ", 800 ,
22305,04/03/2022,2022,3,4,A,1,ONLINE,36,Michoacan de Ocampo," 2,727 ", 131 ,
22306,18/05/2022,2022,5,18,A,1,ONLINE,37,, 909 ," 5,723 ",
22307,08/03/2022,2022,3,8,A,1,ONLINE,37,," 3,030 ", 891 ,
22308,14/05/2022,2022,5,14,A,1,ONLINE,38,Nuevo Leon," 4,848 "," 3,902 ",
22309,04/05/2022,2022,5,4,A,1,F2F_Channel,41,," 4,242 "," 7,836 ",
22310,08/04/2022,2022,4,8,A,1,ONLINE,52,Chihuahua," 1,818 ", 763 ,
22311,04/03/2022,2022,3,4,A,1,ONLINE,39,Tamaulipas," 1,212 ", 430 ,
22312,12/03/2022,2022,3,12,A,1,TMK,61,Yucatan," 4,242 ", 854 ,
22313,20/04/2022,2022,4,20,A,1,ONLINE,41,Jalisco," 2,970 "," 4,211 ",
22314,01/03/2022,2022,3,1,A,1,ONLINE,39,," 1,091 ", 811 ,
22315,01/04/2022,2022,4,1,A,1,TMK,33,," 1,818 "," 1,326 ",
22316,08/04/2022,2022,4,8,A,1,ONLINE,44,," 6,061 ", 874 ,
22317,23/03/2022,2022,3,23,A,1,ONLINE,37,Aguascalientes," 2,424 "," 6,041 ",
22318,08/04/2022,2022,4,8,A,1,ONLINE,34,Estado de Mexico, 909 ," 1,259 ",
22319,04/05/2022,2022,5,4,A,1,ONLINE,36,Coahuila de Zaragoza, 909 , 182 ,
22320,04/05/2022,2022,5,4,A,1,ONLINE,31,Baja California Sur," 1,212 "," 1,444 ",
22321,10/05/2022,2022,5,10,A,1,ONLINE,42,Coahuila de Zaragoza," 1,212 ", 212 ,
22322,08/03/2022,2022,3,8,A,1,ONLINE,60,," 1,818 "," 2,729 ",
22323,02/03/2022,2022,3,2,A,1,ONLINE,34,," 1,030 ", 962 ,
22324,10/05/2022,2022,5,10,A,1,TMK,38,Veracruz de Ignacio de la Llave," 2,121 ", 304 ,
22325,08/03/2022,2022,3,8,A,1,TMK,41,Sinaloa," 2,424 ", 898 ,
22326,18/05/2022,2022,5,18,A,1,ONLINE,54,Ciudad de Mexico," 3,968 "," 3,656 ",
22327,08/04/2022,2022,4,8,A,1,TMK,54,Coahuila de Zaragoza," 1,212 ", 974 ,
22328,08/03/2022,2022,3,8,A,1,TMK,36,," 3,030 ", 374 ,
22329,10/05/2022,2022,5,10,A,1,TMK,50,Jalisco," 1,879 "," 3,859 ",
22330,18/03/2022,2022,3,18,A,1,ONLINE,40,Nuevo Leon," 3,636 "," 5,402 ",
22331,09/04/2022,2022,4,9,A,1,TMK,34,Estado de Mexico," 1,818 ", 472 ,
22332,10/05/2022,2022,5,10,A,1,ONLINE,44,Queretaro," 3,030 "," 5,108 ",
22333,01/04/2022,2022,4,1,A,1,TMK,52,," 1,515 "," 1,730 ",
22334,08/03/2022,2022,3,8,A,1,TMK,41,Ciudad de Mexico," 1,212 ", 674 ,
22335,02/03/2022,2022,3,2,A,1,ONLINE,37,, 909 , 607 ,
22336,02/03/2022,2022,3,2,A,1,ONLINE,42,," 1,139 "," 1,217 ",
22337,25/04/2022,2022,4,25,A,1,TMK,44,Quintana Roo," 2,727 "," 1,055 ",
22338,16/05/2022,2022,5,16,A,1,ONLINE,38,Coahuila de Zaragoza, 970 ," 1,054 ",
22339,02/04/2022,2022,4,2,A,1,TMK,60,," 1,939 ", 410 ,
22340,09/04/2022,2022,4,9,A,1,TMK,61,Coahuila de Zaragoza," 5,152 "," 2,673 ",
22341,06/03/2022,2022,3,6,A,1,ONLINE,38,," 3,273 "," 9,957 ",
