Area,Province,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Revision_Date_Date_revision
Forestry professionals,MB,Southeast,,,,2019-11-04
Forestry professionals,MB,South Central,,,,2019-11-04
Forestry professionals,MB,Southwest,,,,2019-11-04
Forestry professionals,MB,North Central,,,,2019-11-04
Forestry professionals,MB,Winnipeg,,,,2019-11-04
Forestry professionals,MB,Interlake,,,,2019-11-04
Forestry professionals,MB,Parklands,,,,2019-11-04
Forestry professionals,MB,North,,,,2019-11-04
Forestry professionals,SK,Saskatchewan,,,,2019-11-04
Forestry professionals,SK,Regina--Moose Mountain,,,,2019-11-04
Forestry professionals,SK,Swift Current--Moose Jaw,,,,2019-11-04
Forestry professionals,SK,Saskatoon--Biggar,,,,2019-11-04
Forestry professionals,SK,Yorkton--Melville,,,,2019-11-04
Forestry professionals,SK,Prince Albert,,,,2019-11-04
Forestry professionals,SK,Northern,,,,2019-11-04
Forestry professionals,AB,Alberta,32.5,46.29,53.39,2019-11-04
Forestry professionals,AB,Lethbridge--Medicine Hat,,,,2019-11-04
Forestry professionals,AB,Camrose--Drumheller,,,,2019-11-04
Forestry professionals,AB,Calgary,,,,2019-11-04
Forestry professionals,AB,Banff--Jasper--Rocky Mountain House,34.62,47.85,48.08,2019-11-04
Forestry professionals,AB,Red Deer,32.5,46.29,53.39,2019-11-04
Forestry professionals,AB,Edmonton,,,,2019-11-04
Forestry professionals,AB,Athabasca--Grande Prairie--Peace River,34.62,47.85,48.08,2019-11-04
Forestry professionals,AB,Wood Buffalo--Cold Lake,,,,2019-11-04
Forestry professionals,BC,British Columbia,28.57,37,46.03,2019-11-04
Forestry professionals,BC,Vancouver Island and Coast,26.3,36.75,43.96,2019-11-04
Forestry professionals,BC,Lower Mainland,28.57,37,46.03,2019-11-04
Forestry professionals,BC,Thompson--Okanagan,28.57,37,46.03,2019-11-04
Forestry professionals,BC,Kootenay,,,,2019-11-04
Forestry professionals,BC,Cariboo,29,40,46,2019-11-04
Forestry professionals,BC,North Coast,,,,2019-11-04
Forestry professionals,BC,Nechako,28.57,37,46.03,2019-11-04
Forestry professionals,BC,Northeast,,,,2019-11-04
Forestry professionals,YK,Yukon Territory,,,,2019-11-04
Forestry professionals,NW,Northwest Territories,,,,2019-11-04
Forestry professionals,NU,Nunavut,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NA,National,19.23,31.25,47.18,2019-11-04
"Agricultural representatives, consultants and specialists",NL,Newfoundland and Labrador,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NL,Avalon Peninsula,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NL,South Coast--Burin Peninsula,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
"Agricultural representatives, consultants and specialists",PE,Prince Edward Island,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,Nova Scotia,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,Cape Breton,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,North Shore,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,Annapolis Valley,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,Southern,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NS,Halifax,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,New Brunswick,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,Campbellton--Miramichi,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,Moncton--Richibucto,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,Saint John--St. Stephen,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,Fredericton--Oromocto,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NB,Edmundston--Woodstock,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Québec,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Bas-Saint-Laurent,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Capitale-Nationale,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Chaudière-Appalaches,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Estrie,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Centre-du-Québec,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Montérégie,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Montréal,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Laval,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Lanaudière,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Laurentides,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Outaouais,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Abitibi-Témiscamingue,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Mauricie,17.5,27.47,49.23,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Côte-Nord,,,,2019-11-04
"Agricultural representatives, consultants and specialists",QC,Nord-du-Québec,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Ontario,14,27.73,49.01,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Ottawa,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Kingston--Pembroke,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Muskoka--Kawarthas,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Toronto,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Kitchener--Waterloo--Barrie,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Hamilton--Niagara Peninsula,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,London,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Windsor--Sarnia,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Stratford--Bruce Peninsula,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Northeast,,,,2019-11-04
"Agricultural representatives, consultants and specialists",ON,Northwest,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Manitoba,14.83,28.56,40.86,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Southeast,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,South Central,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Southwest,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,North Central,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Winnipeg,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Interlake,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,Parklands,,,,2019-11-04
"Agricultural representatives, consultants and specialists",MB,North,,,,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Saskatchewan,22.15,30,46,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Regina--Moose Mountain,,,,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Swift Current--Moose Jaw,22.15,30,46,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Saskatoon--Biggar,,,,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Yorkton--Melville,,,,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Prince Albert,,,,2019-11-04
"Agricultural representatives, consultants and specialists",SK,Northern,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Alberta,18.46,31.25,41.67,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Lethbridge--Medicine Hat,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Camrose--Drumheller,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Calgary,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Red Deer,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Edmonton,,,,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Athabasca--Grande Prairie--Peace River,18.46,31.25,41.67,2019-11-04
"Agricultural representatives, consultants and specialists",AB,Wood Buffalo--Cold Lake,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,British Columbia,13.85,30.93,53.63,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Vancouver Island and Coast,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Lower Mainland,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Thompson--Okanagan,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Kootenay,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Cariboo,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,North Coast,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Nechako,,,,2019-11-04
"Agricultural representatives, consultants and specialists",BC,Northeast,,,,2019-11-04
"Agricultural representatives, consultants and specialists",YK,Yukon Territory,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NW,Northwest Territories,,,,2019-11-04
"Agricultural representatives, consultants and specialists",NU,Nunavut,,,,2019-11-04
Civil engineers,NA,National,25,39.42,61.54,2019-11-04
Civil engineers,NL,Newfoundland and Labrador,16.4,37.96,60,2019-11-04
Civil engineers,NL,Avalon Peninsula,16.4,38.46,60.51,2019-11-04
Civil engineers,NL,South Coast--Burin Peninsula,,,,2019-11-04
Civil engineers,NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
Civil engineers,NL,Notre Dame--Central Bonavista Bay,16.4,37.96,60,2019-11-04
Civil engineers,PE,Prince Edward Island,26,32.31,40,2019-11-04
Civil engineers,NS,Nova Scotia,22.14,37.5,53.85,2019-11-04
Civil engineers,NS,Cape Breton,,,,2019-11-04
Civil engineers,NS,North Shore,22.14,37.5,53.85,2019-11-04
Civil engineers,NS,Annapolis Valley,,,,2019-11-04
Civil engineers,NS,Southern,,,,2019-11-04
Civil engineers,NS,Halifax,21,36.41,53.85,2019-11-04
Civil engineers,NB,New Brunswick,22.37,41.83,54.36,2019-11-04
Civil engineers,NB,Campbellton--Miramichi,,,,2019-11-04
Civil engineers,NB,Moncton--Richibucto,22.37,41.83,54.36,2019-11-04
Civil engineers,NB,Saint John--St. Stephen,22.37,41.83,54.36,2019-11-04
Civil engineers,NB,Fredericton--Oromocto,22.37,41.83,54.36,2019-11-04
Civil engineers,NB,Edmundston--Woodstock,,,,2019-11-04
Civil engineers,QC,Québec,24.73,35,53.68,2019-11-04
Civil engineers,QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
Civil engineers,QC,Bas-Saint-Laurent,24.73,35,53.68,2019-11-04
Civil engineers,QC,Capitale-Nationale,25,32.5,51.65,2019-11-04
Civil engineers,QC,Chaudière-Appalaches,24.73,35,53.68,2019-11-04
Civil engineers,QC,Estrie,24.73,35,53.68,2019-11-04
Civil engineers,QC,Centre-du-Québec,24.73,35,53.68,2019-11-04
Civil engineers,QC,Montérégie,24.73,35,53.68,2019-11-04
Civil engineers,QC,Montréal,23.5,34.87,49.18,2019-11-04
Civil engineers,QC,Laval,24.73,35,53.68,2019-11-04
Civil engineers,QC,Lanaudière,24.73,35,53.68,2019-11-04
Civil engineers,QC,Laurentides,24.73,35,53.68,2019-11-04
Civil engineers,QC,Outaouais,24.73,35,53.68,2019-11-04
Civil engineers,QC,Abitibi-Témiscamingue,,,,2019-11-04
Civil engineers,QC,Mauricie,24.73,35,53.68,2019-11-04
Civil engineers,QC,Saguenay--Lac-Saint-Jean,24.73,35,53.68,2019-11-04
Civil engineers,QC,Côte-Nord,24.73,35,53.68,2019-11-04
Civil engineers,QC,Nord-du-Québec,,,,2019-11-04
Civil engineers,ON,Ontario,23.5,38,63.71,2019-11-04
Civil engineers,ON,Ottawa,23.5,41.21,61.54,2019-11-04
Civil engineers,ON,Kingston--Pembroke,23.5,38,63.71,2019-11-04
Civil engineers,ON,Muskoka--Kawarthas,23.5,38,63.71,2019-11-04
Civil engineers,ON,Toronto,22.84,38.46,61,2019-11-04
Civil engineers,ON,Kitchener--Waterloo--Barrie,20.51,40.87,65,2019-11-04
Civil engineers,ON,Hamilton--Niagara Peninsula,26.67,37.33,53.85,2019-11-04
Civil engineers,ON,London,23.5,38,63.71,2019-11-04
Civil engineers,ON,Windsor--Sarnia,23.5,38,63.71,2019-11-04
Civil engineers,ON,Stratford--Bruce Peninsula,23.5,38,63.71,2019-11-04
Civil engineers,ON,Northeast,21.03,36.06,58.97,2019-11-04
Civil engineers,ON,Northwest,25,34.62,51.28,2019-11-04
Civil engineers,MB,Manitoba,26.67,38.46,56,2019-11-04
Civil engineers,MB,Southeast,26.67,38.46,56,2019-11-04
Civil engineers,MB,South Central,,,,2019-11-04
Civil engineers,MB,Southwest,,,,2019-11-04
Civil engineers,MB,North Central,26.67,38.46,56,2019-11-04
Civil engineers,MB,Winnipeg,27.4,38.46,57.69,2019-11-04
Civil engineers,MB,Interlake,26.67,38.46,56,2019-11-04
Civil engineers,MB,Parklands,,,,2019-11-04
Civil engineers,MB,North,,,,2019-11-04
Civil engineers,SK,Saskatchewan,28.85,40,62.5,2019-11-04
Civil engineers,SK,Regina--Moose Mountain,26.46,40.87,62.33,2019-11-04
Civil engineers,SK,Swift Current--Moose Jaw,,,,2019-11-04
Civil engineers,SK,Saskatoon--Biggar,29.5,40,69.71,2019-11-04
Civil engineers,SK,Yorkton--Melville,,,,2019-11-04
Civil engineers,SK,Prince Albert,28.85,40,62.5,2019-11-04
Civil engineers,SK,Northern,,,,2019-11-04
Civil engineers,AB,Alberta,28.21,44.71,70,2019-11-04
Civil engineers,AB,Lethbridge--Medicine Hat,28.21,44.71,70,2019-11-04
Civil engineers,AB,Camrose--Drumheller,,,,2019-11-04
Civil engineers,AB,Calgary,28,46.15,70,2019-11-04
Civil engineers,AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
Civil engineers,AB,Red Deer,28.21,44.71,70,2019-11-04
Civil engineers,AB,Edmonton,30.53,42.79,65.38,2019-11-04
Civil engineers,AB,Athabasca--Grande Prairie--Peace River,28.21,44.71,70,2019-11-04
Civil engineers,AB,Wood Buffalo--Cold Lake,,,,2019-11-04
Civil engineers,BC,British Columbia,27.13,44.23,64,2019-11-04
Civil engineers,BC,Vancouver Island and Coast,27.13,40,60.44,2019-11-04
Civil engineers,BC,Lower Mainland,27.13,44.23,64,2019-11-04
Civil engineers,BC,Thompson--Okanagan,33.65,35.58,59,2019-11-04
Civil engineers,BC,Kootenay,27.13,44.23,64,2019-11-04
Civil engineers,BC,Cariboo,,,,2019-11-04
Civil engineers,BC,North Coast,,,,2019-11-04
Civil engineers,BC,Nechako,,,,2019-11-04
Civil engineers,BC,Northeast,,,,2019-11-04
Civil engineers,YK,Yukon Territory,,,,2019-11-04
Civil engineers,NW,Northwest Territories,,,,2019-11-04
Civil engineers,NU,Nunavut,,,,2019-11-04
Mechanical engineers,NA,National,24,39.18,62.37,2019-11-04
Mechanical engineers,NL,Newfoundland and Labrador,12,43.27,72.12,2019-11-04
Mechanical engineers,NL,Avalon Peninsula,12,43.27,72.12,2019-11-04
Mechanical engineers,NL,South Coast--Burin Peninsula,,,,2019-11-04
Mechanical engineers,NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
Mechanical engineers,NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
Mechanical engineers,PE,Prince Edward Island,20,31.25,53.33,2019-11-04
Mechanical engineers,NS,Nova Scotia,35,42,76.92,2019-11-04
Mechanical engineers,NS,Cape Breton,,,,2019-11-04
Mechanical engineers,NS,North Shore,35,42,76.92,2019-11-04
